,playerName,ballSkill,defence,mental,passing,physical,shooting,goalkeeper
5586,Radosław Majewski,71.0,55.666666666666664,59.666666666666664,70.33333333333333,69.57142857142857,66.625,12.4
5591,Mario Gavranović,72.5,32.0,63.5,56.0,76.28571428571429,60.5,12.0
5592,Oleksandr Rybka,25.0,21.333333333333332,47.0,19.0,52.285714285714285,17.5,71.4
5593,Nikolay Dimitrov,72.0,39.0,60.666666666666664,71.33333333333333,68.0,62.375,10.6
5594,Craig Gardner,68.5,72.0,72.83333333333333,71.66666666666667,67.0,74.25,12.0
5595,Giuseppe Vives,73.5,68.0,72.5,73.33333333333333,59.714285714285715,60.5,10.4
5598,Canella,64.5,68.66666666666667,66.66666666666667,70.0,71.71428571428571,54.75,12.4
5599,Romain Danzé,69.5,72.0,71.33333333333333,73.33333333333333,65.71428571428571,59.25,9.4
5600,Milan Biševac,56.5,70.66666666666667,63.833333333333336,64.33333333333333,61.142857142857146,53.0,12.8
5601,Özer Hurmacı,76.5,27.333333333333332,61.666666666666664,70.33333333333333,74.85714285714286,71.5,12.2
5602,Daniel Guerrero,69.5,67.33333333333333,64.0,69.66666666666667,63.714285714285715,54.25,9.6
5605,Clément Chantôme,72.0,63.666666666666664,69.5,71.66666666666667,65.42857142857143,64.75,11.6
5606,Mehmet Güven,72.0,67.66666666666667,66.5,70.0,68.14285714285714,60.375,11.8
5607,Carlos Felipe Rodríguez,13.0,19.333333333333332,34.666666666666664,14.666666666666666,55.142857142857146,17.25,71.4
5608,Manuel da Costa,55.0,70.33333333333333,55.0,47.666666666666664,62.57142857142857,47.625,9.6
5609,Mathieu Coutadeur,72.0,54.666666666666664,70.16666666666667,65.66666666666667,70.85714285714286,67.5,8.6
5612,Mikael Lustig,68.5,75.0,66.33333333333333,69.33333333333333,65.28571428571429,55.625,10.0
5613,Manuel Iturra,67.0,69.33333333333333,69.33333333333333,64.66666666666667,67.28571428571429,49.75,11.4
5614,Hugo Droguett,70.5,32.666666666666664,61.833333333333336,66.0,72.42857142857143,64.625,9.2
5615,Máyer Candelo,72.5,37.0,68.33333333333333,77.66666666666667,47.0,65.625,10.4
5616,Per Karlsson,45.5,74.66666666666667,58.5,45.0,72.0,39.25,12.6
5619,Pablo Armero,70.5,69.0,68.0,70.0,79.14285714285714,65.875,9.2
5620,Leonardo Burián,23.0,15.0,36.833333333333336,28.333333333333332,57.142857142857146,20.75,70.8
5621,Yeom Ki Hun,71.5,23.0,69.66666666666667,72.66666666666667,67.85714285714286,72.125,8.6
5622,Choi Chul Soon,65.5,72.66666666666667,69.66666666666667,66.66666666666667,76.0,50.75,13.8
5623,Marcin Robak,68.5,21.333333333333332,64.5,46.666666666666664,69.85714285714286,66.625,10.2
5626,Ritchie De Laet,68.5,70.66666666666667,62.666666666666664,63.666666666666664,72.71428571428571,41.75,13.2
5627,Samir Ujkani,17.5,12.333333333333334,32.833333333333336,24.666666666666668,52.0,15.125,70.6
5628,Feng Xiaoting,66.5,72.66666666666667,66.33333333333333,64.33333333333333,63.42857142857143,50.625,12.2
5629,Oswaldo Vizcarrondo,35.0,71.0,56.0,51.333333333333336,46.0,42.5,11.2
5630,Rhys Williams,65.0,69.33333333333333,69.66666666666667,63.333333333333336,67.28571428571429,47.375,10.4
5635,De las Cuevas,76.0,47.333333333333336,67.33333333333333,72.66666666666667,73.57142857142857,66.25,10.8
5636,Torrejón,50.0,73.0,62.5,53.333333333333336,55.142857142857146,46.75,10.0
5637,Fabio Ceravolo,74.5,15.333333333333334,58.166666666666664,58.333333333333336,75.57142857142857,67.25,10.8
5638,Lewis Grabban,67.5,23.0,55.833333333333336,57.333333333333336,69.0,68.875,12.0
5639,Panagiotis Kone,72.0,49.0,63.666666666666664,69.66666666666667,66.14285714285714,68.75,10.4
5642,Crespo,61.5,73.0,67.16666666666667,69.33333333333333,69.0,42.75,9.0
5643,Varela,73.5,39.666666666666664,62.833333333333336,68.33333333333333,68.71428571428571,70.875,11.6
5644,Pierre Kanstrup,60.0,70.0,64.66666666666667,60.333333333333336,70.85714285714286,51.5,12.0
5645,Stephen Ireland,71.5,43.666666666666664,68.83333333333333,67.0,61.857142857142854,62.625,12.0
5646,Kieran Lee,70.0,66.33333333333333,67.0,70.33333333333333,71.14285714285714,54.5,11.0
5649,Mehdi Lacen,71.0,66.0,68.5,71.66666666666667,68.85714285714286,63.625,11.8
5650,Miguel Fraga,11.0,15.0,36.666666666666664,41.666666666666664,56.57142857142857,20.25,72.2
5651,Tarik Elyounoussi,75.0,34.666666666666664,61.833333333333336,61.0,78.57142857142857,68.0,10.6
5652,Rob Elliot,18.5,14.0,31.0,25.0,49.42857142857143,16.375,72.2
5653,Jesús Méndez,73.5,64.66666666666667,67.33333333333333,71.33333333333333,67.28571428571429,64.0,11.0
5656,Kirill Nababkin,61.0,73.0,63.666666666666664,68.33333333333333,72.71428571428571,51.75,11.4
5657,Rasmus Elm,68.0,60.0,75.66666666666667,77.0,53.57142857142857,72.875,11.6
5658,Jorge Torres Nilo,64.5,72.33333333333333,66.66666666666667,64.0,74.71428571428571,56.75,11.6
5659,Alexandru Gaţcan,67.5,73.0,72.0,72.0,69.28571428571429,60.5,7.6
5660,Marc Pugh,74.5,35.0,63.0,65.66666666666667,70.14285714285714,63.625,12.0
5663,Jorge Ortiz,72.0,62.333333333333336,69.16666666666667,71.66666666666667,69.57142857142857,65.125,9.8
5664,Nicolás Navarro,23.0,16.333333333333332,41.666666666666664,25.0,51.42857142857143,17.75,71.0
5665,Mariano Izco,72.0,68.0,71.5,73.33333333333333,66.28571428571429,62.375,10.4
5666,Adam Federici,23.0,16.333333333333332,46.333333333333336,24.0,51.714285714285715,21.875,71.8
5667,Paulo Machado,75.5,52.666666666666664,67.83333333333333,74.0,67.14285714285714,70.625,9.2
5670,Drew Moor,64.0,69.66666666666667,64.0,66.0,65.14285714285714,44.75,12.4
5671,Xisco,67.5,19.0,59.0,47.333333333333336,64.85714285714286,68.75,10.4
5672,Sebastian Larsson,69.5,61.0,70.5,77.0,64.0,73.75,10.8
5673,Paulinho,70.5,26.0,59.0,66.0,71.57142857142857,71.5,8.6
5674,Christophe Mandanne,72.0,38.666666666666664,66.0,66.66666666666667,69.71428571428571,66.625,12.8
5679,Jonny Hayes,72.0,42.333333333333336,58.666666666666664,67.66666666666667,84.28571428571429,56.875,10.6
5680,John Ruddy,17.5,11.0,37.0,20.666666666666668,43.0,14.125,71.0
5681,Michele Canini,48.0,72.33333333333333,58.666666666666664,49.0,69.57142857142857,43.5,9.6
5682,Glenn Whelan,67.0,72.0,68.16666666666667,70.33333333333333,60.142857142857146,65.25,13.2
5683,Phil Bardsley,66.0,75.0,68.33333333333333,66.0,69.28571428571429,57.875,9.0
5686,Roland Lamah,71.0,48.0,66.5,60.666666666666664,83.14285714285714,64.0,12.2
5687,Jonathan Spector,62.0,69.33333333333333,65.0,62.666666666666664,70.14285714285714,53.75,11.6
5688,Remko Pasveer,20.5,12.666666666666666,39.833333333333336,17.333333333333332,49.57142857142857,17.375,69.6
5689,Víctor Casadesús,72.5,31.333333333333332,69.66666666666667,66.66666666666667,71.42857142857143,68.125,9.2
5690,Sebastián Viera,15.5,9.0,40.666666666666664,14.666666666666666,47.285714285714285,26.375,70.6
5693,Néstor Ortigoza,68.5,60.0,75.0,73.66666666666667,52.142857142857146,59.875,13.2
5694,Jesús Gámez,66.5,74.33333333333333,65.33333333333333,67.0,66.42857142857143,55.5,11.0
5695,Francisco Lecarnado,73.0,24.666666666666668,58.5,70.66666666666667,72.28571428571429,56.875,11.4
5696,Reinaldo Casirón,75.0,23.0,59.666666666666664,73.33333333333333,66.28571428571429,66.375,10.6
5697,Ivan Bosquedo,63.5,74.0,66.33333333333333,73.0,66.57142857142857,58.0,13.8
5700,M. Vanderlei Arguinarena,53.5,72.0,58.333333333333336,60.666666666666664,65.14285714285714,51.5,9.8
5701,Eladio Cubildas,50.0,75.66666666666667,55.833333333333336,56.0,53.714285714285715,51.375,12.8
5702,Anyelo Candelo,74.5,63.666666666666664,66.33333333333333,70.33333333333333,76.71428571428571,70.625,10.8
5703,Mijhael Echeberria,65.0,32.0,62.5,58.666666666666664,67.0,71.75,9.2
5704,Lorenzo Cinterio,71.0,29.333333333333332,61.0,68.33333333333333,69.14285714285714,57.5,10.4
5707,Kasper Hämäläinen,68.0,44.666666666666664,65.5,64.0,68.85714285714286,63.375,11.0
5708,Luis Gonzalo Bustamante,70.0,34.666666666666664,58.166666666666664,71.66666666666667,72.71428571428571,57.75,9.8
5709,Ken Reichel,67.0,71.33333333333333,68.33333333333333,67.33333333333333,70.71428571428571,63.75,9.4
5710,Ricardo,53.5,70.66666666666667,60.333333333333336,50.0,62.285714285714285,42.25,12.2
5711,Pedro López,70.5,71.0,67.33333333333333,70.33333333333333,69.71428571428571,60.0,12.8
5714,Sejad Salihović,69.5,62.333333333333336,71.83333333333333,77.33333333333333,54.142857142857146,78.125,9.0
5715,Ashkan Dejagah,75.0,28.0,61.166666666666664,69.33333333333333,71.28571428571429,67.5,10.2
5716,Samuel Holmén,71.0,68.0,69.83333333333333,70.66666666666667,69.14285714285714,64.375,9.4
5717,Ross McCormack,74.0,22.0,63.0,68.33333333333333,70.28571428571429,72.875,9.6
5718,Leon Clarke,64.5,25.666666666666668,64.83333333333333,54.666666666666664,66.85714285714286,64.5,9.0
5723,Chad Marshall,56.0,68.33333333333333,58.833333333333336,51.666666666666664,55.285714285714285,56.125,11.4
5724,Jérémy Perbet,59.0,15.0,59.0,44.666666666666664,61.714285714285715,67.25,9.4
5725,Sergio Pellissier,73.5,24.333333333333332,62.166666666666664,58.666666666666664,55.285714285714285,72.875,8.4
5726,Alex Cordaz,19.0,12.333333333333334,29.333333333333332,13.666666666666666,30.142857142857142,13.375,69.2
5727,Vladimir Bystrov,71.5,59.666666666666664,63.666666666666664,67.0,72.71428571428571,63.5,12.4
5730,Manu Del Moral,73.0,31.666666666666668,53.333333333333336,70.33333333333333,62.142857142857146,69.375,12.2
5731,César Arzo,62.0,71.33333333333333,65.16666666666667,62.666666666666664,58.57142857142857,57.5,7.8
5732,Mariano Pavone,63.5,23.333333333333332,62.166666666666664,54.666666666666664,68.14285714285714,71.0,12.2
5733,Patricio Toranzo,73.5,57.333333333333336,66.83333333333333,75.0,62.714285714285715,66.75,9.6
5734,Mariano González,75.0,51.333333333333336,69.66666666666667,71.66666666666667,66.57142857142857,69.625,11.0
5737,Leandro Desábato,38.5,71.66666666666667,60.5,60.333333333333336,39.857142857142854,48.125,10.6
5738,Verza,67.5,63.333333333333336,69.66666666666667,76.0,57.142857142857146,72.375,12.4
5739,Alexandros Tziolis,62.5,67.66666666666667,68.33333333333333,67.66666666666667,50.857142857142854,63.375,10.2
5740,Sammy Bossut,21.5,15.0,37.5,28.666666666666668,48.285714285714285,16.875,70.6
5741,Paulo Da Silva,54.5,71.66666666666667,59.833333333333336,59.0,57.285714285714285,57.125,11.4
5744,Carl Medjani,59.0,72.0,65.5,60.666666666666664,67.57142857142857,53.125,12.2
5745,Santiago Silva,66.5,34.666666666666664,67.16666666666667,58.0,57.42857142857143,71.25,11.8
5746,Javi Guerra,69.5,39.0,59.5,57.0,68.28571428571429,68.875,11.8
5747,Omar Pérez,73.5,47.666666666666664,70.16666666666667,74.33333333333333,48.714285714285715,70.625,12.2
5748,Hassan Yebda,68.0,67.66666666666667,70.33333333333333,66.66666666666667,51.57142857142857,62.5,12.6
5751,Marc Janko,64.5,29.0,60.166666666666664,46.666666666666664,51.857142857142854,70.375,10.8
5752,Kevin Stuhr-Ellegaard,19.5,12.666666666666666,41.666666666666664,29.0,43.142857142857146,14.25,71.4
5753,Yann Jouffre,76.0,38.666666666666664,62.0,76.33333333333333,59.57142857142857,69.125,11.0
5754,Arnold Kruiswijk,55.0,73.0,59.166666666666664,64.0,59.42857142857143,46.375,7.8
5755,Daniele Gastaldello,55.0,72.66666666666667,61.166666666666664,51.666666666666664,54.142857142857146,42.0,7.4
5758,Rodolfo,53.5,70.33333333333333,63.5,57.666666666666664,65.71428571428571,63.875,10.4
5759,Emil Hallfreðsson,75.0,68.0,70.0,74.66666666666667,66.71428571428571,67.125,10.0
5760,Ali Turan,57.5,71.0,59.666666666666664,61.666666666666664,47.0,44.25,13.0
5761,Sulley Muntari,70.5,69.33333333333333,71.66666666666667,66.33333333333333,65.85714285714286,69.625,4.2
5762,Michael Dawson,38.0,73.33333333333333,60.5,47.333333333333336,51.42857142857143,35.75,9.6
5767,Jaroslav Plašil,76.5,57.666666666666664,68.5,75.0,53.142857142857146,64.625,7.4
5768,Bram Castro,22.0,11.666666666666666,34.5,22.666666666666668,43.57142857142857,16.875,67.8
5769,Cesare Bovo,60.5,72.33333333333333,58.333333333333336,57.0,56.57142857142857,63.5,10.0
5770,Simone Padoin,74.5,71.66666666666667,70.5,73.33333333333333,69.28571428571429,67.5,4.6
5771,Rob Green,14.5,11.666666666666666,39.333333333333336,19.666666666666668,45.42857142857143,15.25,69.8
5774,Stewart Downing,71.5,34.333333333333336,60.0,74.33333333333333,65.85714285714286,70.375,12.6
5775,Eldin Jakupović,16.5,12.0,43.0,28.0,47.857142857142854,16.125,72.0
5776,Johan Cavalli,72.0,47.333333333333336,66.33333333333333,71.0,70.42857142857143,63.75,12.4
5777,Julián Speroni,13.0,13.0,30.833333333333332,20.0,48.285714285714285,14.625,70.2
5778,Kader Mangane,50.0,70.0,63.333333333333336,61.0,53.0,56.625,11.4
5781,Jonas Olsson,48.5,69.0,61.833333333333336,50.0,46.285714285714285,51.625,12.4
5782,Antonio Floro Flores,74.0,24.666666666666668,62.666666666666664,63.333333333333336,72.42857142857143,71.125,9.2
5783,Shunsuke Nakamura,73.0,37.333333333333336,59.666666666666664,78.33333333333333,54.857142857142854,73.125,8.4
5784,Alberto Gilardino,68.0,24.333333333333332,58.833333333333336,53.333333333333336,64.85714285714286,68.5,8.6
5785,Moreira,23.0,12.0,36.833333333333336,28.666666666666668,51.285714285714285,18.375,70.6
5788,Martín,67.5,68.0,60.833333333333336,62.0,69.28571428571429,36.875,9.4
5789,Mohamed Amine Ben Amor,72.5,69.66666666666667,63.666666666666664,67.0,68.28571428571429,56.0,9.2
5790,Jules Koundé,54.0,72.33333333333333,53.333333333333336,47.333333333333336,69.14285714285714,36.25,11.2
5791,Payam Sadeghian,74.5,25.666666666666668,64.16666666666667,67.0,59.285714285714285,62.125,10.4
5792,Jérémy Grimm,60.5,70.33333333333333,60.666666666666664,62.0,62.57142857142857,48.625,9.4
5795,Yevhen Makarenko,68.5,69.33333333333333,68.83333333333333,71.0,66.85714285714286,58.125,13.2
5796,Alexandr Dovbnya,14.5,10.0,32.166666666666664,20.0,40.142857142857146,13.625,69.4
5797,Eduardo Tercero,63.5,72.66666666666667,58.833333333333336,60.666666666666664,68.14285714285714,44.375,7.6
5798,Hassane Bandé,75.5,21.333333333333332,58.5,59.0,76.28571428571429,59.0,11.4
5799,Jonathan González,72.0,70.66666666666667,65.16666666666667,65.66666666666667,74.28571428571429,55.875,10.2
5802,Giannis Anestis,15.5,11.0,27.5,19.333333333333332,31.285714285714285,13.125,70.2
5803,Umut Bozok,70.5,12.0,57.0,51.666666666666664,73.28571428571429,63.75,9.6
5804,Jakub Jugas,50.5,70.0,60.333333333333336,54.0,63.714285714285715,43.125,10.4
5805,Jefferson Savarino,75.0,36.0,60.0,60.0,75.71428571428571,61.25,10.6
5806,Arne Maier,74.5,45.0,61.833333333333336,69.0,65.28571428571429,47.625,9.8
5811,Gustavo Blanco Leschuk,61.5,21.333333333333332,55.5,39.333333333333336,61.142857142857146,58.125,11.2
5812,Davidson,75.0,39.0,58.333333333333336,65.0,71.28571428571429,60.375,8.2
5813,Juan Camilo Hernández,65.5,33.666666666666664,54.333333333333336,60.0,76.0,61.5,9.2
5814,David Guzman,67.5,64.66666666666667,71.83333333333333,72.33333333333333,67.57142857142857,60.25,10.0
5815,Moise Kean,70.5,15.666666666666666,53.833333333333336,46.333333333333336,70.71428571428571,62.625,9.4
5818,Robin Koch,60.0,69.66666666666667,63.833333333333336,55.333333333333336,59.57142857142857,38.5,8.8
5819,Lindsay Rose,61.5,71.0,59.5,60.0,70.14285714285714,42.5,8.0
5820,Clément Michelin,73.0,69.66666666666667,65.16666666666667,75.33333333333333,66.14285714285714,52.375,11.8
5821,Luiz Felipe,64.0,71.66666666666667,58.333333333333336,53.0,62.142857142857146,37.25,10.8
5822,Túlio Sandoiro,74.5,33.0,62.0,59.666666666666664,65.71428571428571,70.0,10.0
5825,Marlion Rolim,68.5,51.666666666666664,70.16666666666667,63.666666666666664,61.857142857142854,58.375,11.0
5826,Martin Cordeia,71.0,28.666666666666668,62.5,74.33333333333333,61.42857142857143,68.0,10.2
5827,Marlion Simões,69.0,64.66666666666667,66.33333333333333,56.0,77.42857142857143,56.25,10.8
5828,Enzo Merques,74.5,64.66666666666667,70.66666666666667,70.33333333333333,70.85714285714286,67.625,11.2
5829,Alam Lindeiro,69.5,64.33333333333333,62.0,72.0,68.57142857142857,52.625,9.8
5832,Nicolás Milesi,65.5,70.33333333333333,63.666666666666664,70.0,69.14285714285714,59.75,9.4
5833,Berkay Özcan,76.0,41.333333333333336,58.833333333333336,68.66666666666667,67.42857142857143,50.875,12.0
5834,Mateo García,76.0,22.333333333333332,51.333333333333336,64.33333333333333,65.14285714285714,59.25,9.0
5835,Álvaro,74.5,40.333333333333336,60.333333333333336,61.666666666666664,70.57142857142857,61.25,8.2
5836,Ernest Seka,48.0,70.33333333333333,54.833333333333336,47.666666666666664,68.42857142857143,35.25,12.2
5839,Gelson Dala,74.5,20.0,55.333333333333336,49.333333333333336,79.0,67.25,11.4
5840,Youssef En-Nesyri,71.5,26.333333333333332,52.833333333333336,51.666666666666664,67.57142857142857,60.375,11.6
5841,Ibrahim Sangaré,72.0,70.0,71.16666666666667,66.0,68.28571428571429,55.875,8.8
5842,Michele Castagnetti,63.0,69.0,63.166666666666664,66.0,67.42857142857143,59.0,8.8
5843,Yevhen Shakhov,72.5,59.666666666666664,65.5,61.0,64.85714285714286,62.5,9.8
5846,Sebastián Hernández,70.5,50.333333333333336,59.5,67.66666666666667,65.14285714285714,61.5,10.2
5847,Fredrik Jensen,75.5,52.666666666666664,62.5,67.0,73.28571428571429,59.875,7.0
5848,Lucas Höler,66.5,25.333333333333332,57.166666666666664,48.0,70.85714285714286,62.5,9.4
5849,Ramón Folch,66.5,64.33333333333333,68.16666666666667,66.66666666666667,60.0,52.125,10.2
5850,Alberto Benito,66.5,70.33333333333333,61.833333333333336,63.333333333333336,74.14285714285714,47.625,10.6
5855,Bakaye Dibassy,69.0,72.66666666666667,62.5,66.0,72.42857142857143,50.125,6.6
5856,Jonathan Ikoné,74.0,31.0,59.333333333333336,56.333333333333336,70.0,58.5,10.4
5857,Julian Quiñones,70.5,16.0,56.333333333333336,59.333333333333336,71.57142857142857,59.0,10.2
5858,Mikkel Rygaard,71.0,38.666666666666664,64.83333333333333,65.66666666666667,73.71428571428571,60.25,11.6
5859,Emanuel Reynoso,75.0,47.666666666666664,66.16666666666667,65.66666666666667,68.57142857142857,60.25,8.2
5862,Artur,72.5,66.0,65.66666666666667,65.0,70.42857142857143,49.625,8.0
5863,Dodô,70.5,65.66666666666667,58.5,64.33333333333333,81.42857142857143,50.625,11.4
5864,Jony Reitosa,55.0,73.33333333333333,64.16666666666667,57.0,79.71428571428571,45.625,10.2
5865,Vágner Corraldo,67.5,68.66666666666667,66.5,63.0,74.14285714285714,59.75,11.6
5866,Eduardo Fonseira,8.5,11.333333333333334,34.666666666666664,10.0,43.57142857142857,10.5,71.2
5869,Nathael Silbeira,20.0,13.666666666666666,36.666666666666664,15.333333333333334,25.857142857142858,18.125,69.2
5870,Odsonne Edouard,72.0,39.333333333333336,61.166666666666664,55.0,73.85714285714286,64.0,10.0
5871,Amr Warda,73.5,27.333333333333332,50.0,72.66666666666667,63.142857142857146,60.75,10.2
5872,Yeferson Soteldo,75.0,21.666666666666668,47.666666666666664,67.33333333333333,69.42857142857143,55.75,9.6
5873,Claud Adjapong,74.5,72.33333333333333,70.5,66.66666666666667,66.42857142857143,47.75,9.0
5876,Rasmus Nissen Kristensen,67.5,65.33333333333333,68.83333333333333,67.66666666666667,75.71428571428571,55.25,8.8
5877,Ryota Oshima,72.5,64.66666666666667,68.66666666666667,68.33333333333333,78.57142857142857,63.5,9.0
5878,Rick van Drongelen,52.0,71.33333333333333,54.5,56.0,65.71428571428571,40.0,10.8
5879,Garrido,55.0,65.0,66.0,57.333333333333336,56.42857142857143,44.875,11.0
5880,Kosei Shibasaki,69.0,38.0,60.0,71.0,67.42857142857143,66.375,9.4
5883,Kosuke Nakamura,15.0,11.666666666666666,33.166666666666664,19.666666666666668,48.857142857142854,12.125,68.6
5884,Hichem Belkaroui,48.5,71.33333333333333,54.833333333333336,40.333333333333336,61.714285714285715,35.25,10.8
5885,Carlos Peralta,66.5,15.666666666666666,49.166666666666664,39.333333333333336,68.0,58.75,10.8
5886,Ronald Matarrita,70.0,69.0,65.16666666666667,65.0,75.71428571428571,53.0,8.8
5887,Collins Fai,65.5,70.33333333333333,65.83333333333333,60.0,81.57142857142857,33.25,9.2
5890,Yann Karamoh,74.0,25.0,54.666666666666664,65.0,71.57142857142857,63.375,10.8
5891,Justin Hoogma,57.5,72.66666666666667,56.5,57.0,65.28571428571429,35.875,10.8
5892,Ronaël Pierre-Gabriel,69.5,68.66666666666667,61.0,62.666666666666664,74.42857142857143,50.875,9.4
5893,Miguel Silva,9.5,11.0,28.5,19.333333333333332,45.42857142857143,11.5,68.6
5894,Alexis Soto,73.0,72.0,60.666666666666664,58.666666666666664,70.57142857142857,45.125,8.8
5899,Esteban Rolón,65.5,68.0,65.5,66.0,69.0,55.125,11.8
5900,Joia Nuno Da Costa,70.0,18.666666666666668,50.833333333333336,48.666666666666664,70.71428571428571,60.375,10.8
5901,Nacho Gil,75.0,24.666666666666668,56.666666666666664,66.0,64.42857142857143,57.0,9.6
5902,Hugo Rubiães,69.0,72.33333333333333,64.83333333333333,61.666666666666664,67.71428571428571,61.375,11.6
5903,Nascimentardo,74.0,40.666666666666664,58.0,70.0,66.71428571428571,61.625,9.8
5906,Paulolettinho,73.0,24.666666666666668,58.5,70.66666666666667,72.28571428571429,56.875,11.4
5907,Tiago Pombeira,72.0,30.0,57.0,65.0,68.71428571428571,63.375,9.2
5908,Vieiraldo Junior,68.5,72.66666666666667,65.33333333333333,68.66666666666667,71.14285714285714,44.25,8.4
5909,Luis Couprins,59.0,65.66666666666667,66.66666666666667,65.0,71.85714285714286,65.375,11.6
5910,Sandelas Júnior,64.0,67.66666666666667,65.66666666666667,65.0,65.71428571428571,55.0,12.6
5913,Natinho Mestres,46.5,75.33333333333333,56.166666666666664,59.333333333333336,53.857142857142854,48.75,13.8
5914,Barbosaldinho,37.0,73.33333333333333,59.0,48.666666666666664,62.42857142857143,37.875,14.8
5915,Alexandre Frandeira,51.0,68.66666666666667,60.333333333333336,59.0,56.57142857142857,46.875,8.8
5916,Tony Muttinho,64.0,72.0,61.833333333333336,70.0,67.0,51.875,8.6
5917,Tramontinaldo,66.5,74.66666666666667,59.166666666666664,72.66666666666667,66.0,57.375,8.8
5920,Edsinho Torres,61.5,73.0,60.333333333333336,65.0,68.42857142857143,57.375,10.8
5921,Wiliam Santinho,15.0,12.0,45.666666666666664,14.666666666666666,41.42857142857143,11.75,71.4
5922,André Milazisco,14.5,8.666666666666666,46.0,13.666666666666666,47.57142857142857,11.75,68.2
5923,Eltildo Bessa,74.0,27.333333333333332,61.166666666666664,48.0,74.0,66.375,10.4
5924,Emerson Avintes,71.0,22.0,61.833333333333336,70.0,66.42857142857143,67.75,9.4
5927,Heltinho Melo,73.0,53.0,65.16666666666667,69.33333333333333,72.85714285714286,60.125,8.2
5928,Adeilson Gesser,71.0,42.333333333333336,61.166666666666664,60.666666666666664,74.42857142857143,60.75,10.2
5929,Alex das Freitas,65.5,71.66666666666667,61.0,65.0,69.14285714285714,54.125,10.8
5930,Heitor Gesse,62.5,65.66666666666667,68.0,67.0,68.14285714285714,58.375,12.2
5931,Vital Nsimba,63.5,68.0,65.0,63.666666666666664,83.0,57.0,8.2
5934,Alexandru Ionuţ Mitriţă,75.0,22.666666666666668,55.0,58.666666666666664,70.14285714285714,58.875,8.8
5935,Milan Gajić,69.5,72.0,69.16666666666667,67.33333333333333,65.28571428571429,55.375,7.6
5936,Rade Krunić,77.0,51.0,60.333333333333336,69.66666666666667,67.71428571428571,61.125,11.8
5937,Victorien Angban,72.0,63.333333333333336,68.0,67.66666666666667,68.85714285714286,48.25,10.8
5938,Mbilla Etame,70.0,32.0,67.83333333333333,64.66666666666667,75.28571428571429,66.125,10.4
5943,Allano,77.5,47.333333333333336,61.5,65.66666666666667,68.42857142857143,55.5,11.6
5944,Miguel Vieira,48.5,70.33333333333333,57.333333333333336,42.666666666666664,60.57142857142857,37.375,11.6
5945,Campillo,71.5,53.333333333333336,65.5,68.33333333333333,64.14285714285714,68.0,9.2
